x,y
tensor(1.4755),tensor(0.4468)
tensor(0.7415),tensor(2.0446)
tensor(0.0559),tensor(0.2008)
tensor(0.2230),tensor(0.2644)
tensor(8.0565),tensor(3.6769)
tensor(1.0329),tensor(2.8480)
tensor(0.0403),tensor(0.1040)
tensor(0.0783),tensor(0.0204)
tensor(0.0639),tensor(0.0167)
tensor(0.6857),tensor(2.4623)
tensor(0.1841),tensor(0.4024)
tensor(0.0799),tensor(0.2868)
tensor(0.7593),tensor(1.3456)
tensor(6.7053),tensor(-2.0575)
tensor(21.8284),tensor(-6.1738)
tensor(0.8955),tensor(3.1533)
tensor(10.2208),tensor(-2.9642)
tensor(0.3439),tensor(1.2111)
tensor(13.9851),tensor(-4.0559)
tensor(0.3715),tensor(2.0597)
tensor(15.0495),tensor(-6.5505)
tensor(0.2751),tensor(0.7450)
tensor(0.0502),tensor(0.1802)
tensor(0.4722),tensor(2.6181)
tensor(12.6319),tensor(-3.6634)
tensor(1.0314),tensor(5.7185)
tensor(0.2267),tensor(0.2687)
tensor(0.4246),tensor(1.1199)
tensor(0.5691),tensor(3.1550)
tensor(0.0919),tensor(0.3302)
tensor(9.0007),tensor(-2.7619)
tensor(0.5591),tensor(0.9908)
tensor(22.9401),tensor(-6.4882)
tensor(5.8716),tensor(-1.8548)
tensor(0.0681),tensor(0.2446)
tensor(1.1921),tensor(-0.1545)
tensor(0.3884),tensor(2.1536)
tensor(0.0923),tensor(0.3315)
tensor(1.5041),tensor(0.4555)
tensor(1.5824),tensor(0.4792)
tensor(10.5066),tensor(-4.5732)
tensor(21.0598),tensor(-8.3666)
tensor(0.1069),tensor(0.3839)
tensor(0.3846),tensor(0.3682)
tensor(2.3443),tensor(-1.0044)
tensor(6.2716),tensor(2.8623)
tensor(1.6498),tensor(0.9189)
tensor(0.7209),tensor(3.9966)
tensor(0.0521),tensor(-0.0056)
tensor(23.3404),tensor(-6.6014)
tensor(2.8084),tensor(-0.3639)
tensor(0.0486),tensor(0.1255)
tensor(18.9386),tensor(-5.0385)
tensor(1.4846),tensor(0.4496)
tensor(7.1810),tensor(-2.2035)
tensor(0.4326),tensor(0.7666)
tensor(2.1231),tensor(1.1825)
tensor(8.3719),tensor(3.8209)
tensor(6.5479),tensor(-2.0092)
tensor(2.5967),tensor(1.1851)
tensor(15.0277),tensor(-6.5411)
tensor(0.7533),tensor(2.0769)
tensor(19.0279),tensor(-5.0623)
tensor(1.7510),tensor(6.2881)
tensor(8.8860),tensor(-2.7267)
tensor(0.2225),tensor(1.2335)
tensor(0.5462),tensor(1.1939)
tensor(12.3470),tensor(-3.5808)
tensor(7.9046),tensor(3.6076)
tensor(0.8307),tensor(2.2903)
tensor(9.5199),tensor(-4.1437)
tensor(0.6829),tensor(-0.3907)
tensor(0.4271),tensor(0.7568)
tensor(0.1921),tensor(0.4198)
tensor(9.6045),tensor(-2.7854)
tensor(1.1025),tensor(3.0398)
tensor(0.7825),tensor(0.2370)
tensor(0.2237),tensor(0.2652)
tensor(5.8026),tensor(-1.8330)
tensor(0.0655),tensor(0.2353)
tensor(14.5688),tensor(-6.3413)
tensor(1.4192),tensor(7.0477)
tensor(13.3954),tensor(-5.8306)
tensor(1.4607),tensor(0.8136)
tensor(6.6030),tensor(-2.0261)
tensor(1.7811),tensor(0.9921)
tensor(0.7397),tensor(0.4120)
tensor(1.5055),tensor(-0.1951)
tensor(0.5935),tensor(1.2974)
tensor(0.2078),tensor(0.7461)
tensor(0.2615),tensor(0.2504)
tensor(0.4266),tensor(0.4084)
tensor(0.0783),tensor(0.2812)
tensor(0.1695),tensor(0.6088)
tensor(3.2007),tensor(1.4608)
tensor(0.1895),tensor(0.6805)
tensor(3.6814),tensor(1.6802)
tensor(0.0236),tensor(0.0608)
tensor(20.9931),tensor(-6.2606)
tensor(0.7677),tensor(2.7031)
tensor(21.0481),tensor(-6.2770)
tensor(7.1976),tensor(-2.2086)
tensor(0.8087),tensor(2.8474)
tensor(0.1094),tensor(0.3928)
tensor(0.3887),tensor(0.3721)
tensor(8.3703),tensor(3.8202)
tensor(0.3298),tensor(0.7209)
tensor(22.8884),tensor(-6.4736)
tensor(0.2804),tensor(0.7595)
tensor(0.0230),tensor(0.0595)
tensor(9.6327),tensor(-4.1928)
tensor(9.8016),tensor(4.4734)
tensor(1.9288),tensor(0.5841)
tensor(1.4785),tensor(0.4477)
tensor(0.2738),tensor(0.9643)
tensor(9.4305),tensor(-4.1048)
tensor(2.1017),tensor(-0.2724)
tensor(15.3061),tensor(-4.4390)
tensor(3.4371),tensor(-1.4726)
tensor(4.4532),tensor(2.0324)
tensor(19.3472),tensor(-5.1472)
tensor(8.1731),tensor(3.7302)
tensor(0.7628),tensor(1.3518)
tensor(0.9363),tensor(2.5815)
tensor(0.5616),tensor(2.0169)
tensor(0.6448),tensor(3.5749)
tensor(0.0140),tensor(0.0370)
tensor(1.8674),tensor(6.7062)
tensor(1.2323),tensor(3.3977)
tensor(7.6673),tensor(3.4993)
tensor(23.3876),tensor(-6.6148)
tensor(1.4753),tensor(0.4468)
tensor(0.0597),tensor(0.1540)
tensor(11.3953),tensor(-4.9600)
tensor(0.3417),tensor(1.2270)
tensor(0.2656),tensor(0.2543)
tensor(0.6505),tensor(0.6227)
tensor(22.7470),tensor(-6.4336)
tensor(0.9024),tensor(5.0031)
tensor(9.8392),tensor(-2.8535)
tensor(9.6353),tensor(4.3975)
tensor(0.6232),tensor(0.5967)
tensor(0.3139),tensor(1.1272)
tensor(13.1886),tensor(-3.8249)
tensor(0.8800),tensor(2.4263)
tensor(0.6958),tensor(1.2331)
tensor(0.2402),tensor(0.5250)
tensor(21.2819),tensor(-6.3467)
tensor(0.3543),tensor(0.7746)
tensor(6.3000),tensor(2.8753)
tensor(0.2996),tensor(0.0907)
tensor(9.1179),tensor(-2.7978)
tensor(16.2525),tensor(-4.3239)
tensor(6.7530),tensor(-2.0722)
tensor(0.0740),tensor(0.2657)
tensor(0.0613),tensor(0.2202)
tensor(0.5291),tensor(1.3956)
tensor(9.8708),tensor(-2.8627)
tensor(0.6504),tensor(0.6227)
tensor(0.0070),tensor(0.0186)
tensor(8.6535),tensor(3.9494)
tensor(8.8108),tensor(-2.7036)
tensor(0.5626),tensor(1.9810)
tensor(12.2381),tensor(-3.5492)
tensor(19.1751),tensor(-7.6179)
tensor(9.9034),tensor(-2.8721)
tensor(1.4411),tensor(0.8027)
tensor(0.0796),tensor(0.2857)
tensor(0.1203),tensor(0.3105)
tensor(0.6240),tensor(3.4597)
tensor(10.4948),tensor(-3.0436)
tensor(0.2317),tensor(0.2747)
tensor(9.9065),tensor(-2.8730)
tensor(0.0397),tensor(0.1026)
tensor(5.4101),tensor(2.4691)
tensor(5.1988),tensor(-1.6422)
tensor(12.5883),tensor(-3.6508)
tensor(20.3384),tensor(-6.0654)
tensor(1.5332),tensor(0.4643)
tensor(0.0549),tensor(0.1972)
tensor(7.4149),tensor(3.3841)
tensor(6.5947),tensor(-2.0236)
tensor(8.4043),tensor(3.8357)
tensor(0.7417),tensor(4.1119)
tensor(0.5986),tensor(3.3188)
tensor(0.6488),tensor(2.2845)
tensor(13.1106),tensor(-3.8023)
tensor(1.1054),tensor(0.6157)
tensor(0.0139),tensor(0.0369)
tensor(0.6522),tensor(0.6244)
tensor(0.1222),tensor(0.3154)
tensor(0.5744),tensor(3.1848)
tensor(8.5046),tensor(-1.3361)
tensor(1.4741),tensor(0.4464)
tensor(1.5808),tensor(-0.6773)
tensor(5.9127),tensor(-1.8677)
tensor(0.6019),tensor(2.1193)
tensor(10.8917),tensor(-3.1588)
tensor(1.9078),tensor(0.5778)
tensor(0.3429),tensor(1.2074)
tensor(12.3036),tensor(-3.5682)
tensor(0.6256),tensor(3.4686)
tensor(2.3209),tensor(-0.9944)
tensor(22.5021),tensor(-6.3643)
tensor(10.8227),tensor(-3.1388)
tensor(0.7961),tensor(2.1951)
tensor(7.3561),tensor(-2.2572)
tensor(0.5424),tensor(0.9613)
tensor(0.0296),tensor(0.0765)
tensor(0.4755),tensor(1.0394)
tensor(1.4178),tensor(5.0915)
tensor(0.7285),tensor(2.5650)
tensor(0.0473),tensor(0.1222)
tensor(0.5372),tensor(0.9520)
tensor(8.0973),tensor(-1.2721)
tensor(1.1893),tensor(3.2791)
tensor(9.1058),tensor(-2.7941)
tensor(9.6050),tensor(-2.7856)
tensor(0.4303),tensor(1.1350)
tensor(14.9495),tensor(-4.3356)
tensor(0.3341),tensor(0.3198)
tensor(14.3721),tensor(-4.1681)
tensor(0.8797),tensor(2.4254)
tensor(10.3517),tensor(-3.0022)
tensor(14.6540),tensor(-4.2499)
tensor(2.9944),tensor(1.3666)
tensor(0.5122),tensor(1.3510)
tensor(0.1293),tensor(0.3337)
tensor(9.7434),tensor(-2.9898)
tensor(3.2239),tensor(1.4714)
tensor(0.0862),tensor(0.3097)
tensor(0.7309),tensor(4.0523)
tensor(0.7717),tensor(1.3675)
tensor(0.3198),tensor(1.1261)
tensor(0.0612),tensor(0.1580)
tensor(0.0608),tensor(0.2182)
tensor(0.0544),tensor(0.1952)
tensor(13.8580),tensor(-4.0190)
tensor(0.9881),tensor(-0.1280)
tensor(11.0765),tensor(-3.2124)
tensor(0.3381),tensor(0.7391)
tensor(0.1946),tensor(0.4254)
tensor(11.1691),tensor(-4.8615)
tensor(2.0543),tensor(7.3772)
tensor(1.1458),tensor(4.1147)
tensor(0.5196),tensor(1.3706)
tensor(0.6975),tensor(0.2112)
tensor(0.2667),tensor(0.7225)
tensor(14.0678),tensor(-4.0799)
tensor(0.6549),tensor(0.6269)
tensor(0.6401),tensor(3.5488)
tensor(12.2000),tensor(-3.5382)
tensor(0.1739),tensor(0.3038)
tensor(0.4751),tensor(1.2531)
tensor(9.4284),tensor(-2.8931)
tensor(0.2489),tensor(0.9275)
tensor(2.0300),tensor(-0.2631)
tensor(7.5717),tensor(3.4557)
tensor(11.7129),tensor(-3.3969)
tensor(0.0655),tensor(-0.0189)
tensor(1.7658),tensor(0.5348)
tensor(0.5766),tensor(1.5208)
tensor(9.2076),tensor(4.2023)
tensor(0.6031),tensor(3.3438)
tensor(0.4864),tensor(2.6968)
tensor(0.5133),tensor(1.8432)
tensor(0.2704),tensor(0.7324)
tensor(0.7723),tensor(2.1293)
tensor(8.2539),tensor(3.7670)
tensor(0.2745),tensor(1.5220)
tensor(0.9197),tensor(5.0987)
tensor(12.4786),tensor(-3.6190)
tensor(0.3745),tensor(0.8186)
tensor(13.9640),tensor(-4.0498)
tensor(12.9704),tensor(-3.7616)
tensor(1.4970),tensor(0.4534)
tensor(8.4305),tensor(3.8476)
tensor(19.3755),tensor(-7.6975)
tensor(8.8544),tensor(4.0411)
tensor(0.6218),tensor(0.5953)
tensor(0.5096),tensor(2.8255)
tensor(1.5228),tensor(0.4612)
tensor(6.3197),tensor(-1.9963)
tensor(3.2286),tensor(1.4735)
tensor(0.6530),tensor(0.6251)
tensor(5.4830),tensor(-1.7320)
tensor(0.3070),tensor(1.1023)
tensor(22.7617),tensor(-6.4377)
tensor(12.7904),tensor(-3.7094)
tensor(2.9376),tensor(1.3407)
tensor(0.7833),tensor(2.1598)
tensor(9.4716),tensor(4.3228)
tensor(22.0814),tensor(-6.2453)
tensor(23.7337),tensor(-6.7127)
tensor(1.1409),tensor(3.1458)
tensor(6.2979),tensor(-1.9894)
tensor(0.0068),tensor(0.0179)
tensor(9.7426),tensor(-4.2406)
tensor(0.4373),tensor(0.7750)
tensor(0.9945),tensor(5.5137)
tensor(0.6871),tensor(1.2178)
tensor(13.5566),tensor(-5.9007)
tensor(7.2447),tensor(3.3064)
tensor(22.8401),tensor(-6.4599)
tensor(0.4966),tensor(1.7487)
tensor(0.6073),tensor(1.0763)
tensor(0.2975),tensor(1.0477)
tensor(9.2572),tensor(4.2249)
tensor(0.5060),tensor(0.8967)
tensor(0.5978),tensor(-0.0862)
tensor(10.0755),tensor(-3.0917)
tensor(10.5359),tensor(-3.0556)
tensor(0.0109),tensor(0.0289)
tensor(0.4493),tensor(0.9822)
tensor(0.6503),tensor(0.6226)
tensor(8.0906),tensor(-2.4826)
tensor(0.3831),tensor(0.3668)
tensor(4.7690),tensor(2.1765)
tensor(0.2162),tensor(1.1985)
tensor(0.5444),tensor(0.9649)
tensor(19.3676),tensor(-7.6943)
tensor(0.9904),tensor(-0.1283)
tensor(0.0674),tensor(-0.0195)
tensor(14.0578),tensor(-4.0770)
tensor(0.3442),tensor(-0.1969)
tensor(0.7352),tensor(4.0760)
tensor(0.4124),tensor(1.4811)
tensor(4.1047),tensor(1.8733)
tensor(23.1171),tensor(-6.5383)
tensor(0.7109),tensor(3.9416)
tensor(1.9843),tensor(-0.2571)
tensor(0.6531),tensor(1.1574)
tensor(0.4776),tensor(2.6480)
tensor(8.5124),tensor(3.8850)
tensor(1.8872),tensor(-0.2446)
tensor(0.6660),tensor(3.6923)
tensor(0.8330),tensor(0.4640)
tensor(0.9968),tensor(2.7483)
tensor(0.6563),tensor(2.3568)
tensor(1.4060),tensor(5.0492)
tensor(0.0146),tensor(0.0386)
tensor(0.0141),tensor(0.0374)
tensor(11.0453),tensor(-3.2033)
tensor(0.0857),tensor(-0.0248)
tensor(1.4663),tensor(0.4441)
tensor(4.0188),tensor(1.8342)
tensor(8.3316),tensor(3.8025)
tensor(2.6658),tensor(1.2167)
tensor(10.1479),tensor(-1.5943)
tensor(0.3727),tensor(2.0661)
tensor(1.0212),tensor(3.6672)
tensor(16.4967),tensor(-4.3889)
tensor(6.9763),tensor(-2.1407)
tensor(9.0795),tensor(-2.7860)
tensor(14.6105),tensor(-6.3595)
tensor(21.0087),tensor(-6.2653)
tensor(22.8480),tensor(-6.4622)
tensor(0.7076),tensor(0.2143)
tensor(0.5900),tensor(3.2711)
tensor(4.0831),tensor(-1.7494)
tensor(0.2330),tensor(-0.1333)
tensor(0.5031),tensor(0.8916)
tensor(8.5013),tensor(3.8799)
tensor(0.7242),tensor(4.0151)
tensor(0.2956),tensor(1.1014)
tensor(7.2309),tensor(-2.2188)
tensor(0.6549),tensor(0.6270)
tensor(0.3253),tensor(0.8581)
tensor(20.7544),tensor(-6.1894)
tensor(0.5624),tensor(0.9967)
tensor(12.3845),tensor(-3.5917)
tensor(1.5633),tensor(-0.6698)
tensor(15.6592),tensor(-4.1660)
tensor(0.0723),tensor(-0.0209)
tensor(0.1389),tensor(0.4990)
tensor(12.3492),tensor(-3.5815)
tensor(0.5731),tensor(1.2527)
tensor(0.4355),tensor(0.9520)
tensor(5.2739),tensor(-1.6660)
tensor(0.4560),tensor(0.8082)
tensor(8.8235),tensor(4.0270)
tensor(23.3674),tensor(-6.6090)
tensor(0.8160),tensor(2.8732)
tensor(0.2040),tensor(0.4459)
tensor(21.5698),tensor(-6.1006)
tensor(0.5331),tensor(0.9448)
tensor(8.6058),tensor(3.9276)
tensor(1.5497),tensor(0.4693)
tensor(0.7510),tensor(1.3309)
tensor(0.8838),tensor(-0.1145)
tensor(1.6856),tensor(0.5105)
tensor(1.7819),tensor(0.5396)
tensor(0.3343),tensor(1.2006)
tensor(6.6671),tensor(-2.0458)
tensor(0.5703),tensor(2.0082)
tensor(18.8672),tensor(-5.0195)
tensor(0.4557),tensor(1.6366)
tensor(0.2215),tensor(0.2625)
tensor(5.9938),tensor(-1.8934)
tensor(0.0929),tensor(0.2398)
tensor(0.8061),tensor(0.4490)
tensor(7.5884),tensor(-2.3285)
tensor(7.9027),tensor(-2.4250)
tensor(0.8202),tensor(0.2484)
tensor(17.2040),tensor(-4.5770)
tensor(0.0103),tensor(0.0272)
tensor(1.4870),tensor(0.4503)
tensor(0.6300),tensor(1.6617)
tensor(0.6238),tensor(2.1966)
tensor(13.8543),tensor(-4.0180)
tensor(23.4926),tensor(-6.6445)
tensor(0.4726),tensor(1.2467)
tensor(8.2589),tensor(-2.5342)
tensor(4.5585),tensor(-1.9531)
tensor(0.7199),tensor(3.9914)
tensor(6.6483),tensor(-1.0445)
tensor(0.0921),tensor(0.3308)
tensor(0.4717),tensor(1.6941)
tensor(0.6371),tensor(3.5321)
tensor(1.2766),tensor(0.7110)
tensor(2.3818),tensor(-1.0205)
tensor(0.9698),tensor(5.3768)
tensor(0.2302),tensor(0.8267)
tensor(0.6753),tensor(1.1969)
tensor(0.3869),tensor(1.3895)
tensor(0.4120),tensor(1.0867)
tensor(22.3824),tensor(-6.3305)
tensor(0.0905),tensor(-0.0261)
tensor(7.5253),tensor(3.4345)
tensor(7.5925),tensor(3.4652)
tensor(0.5819),tensor(2.0488)
tensor(1.1520),tensor(-0.6590)
tensor(0.0696),tensor(-0.0201)
tensor(0.0076),tensor(0.0201)
tensor(0.5624),tensor(3.1182)
tensor(0.6546),tensor(0.6267)
tensor(9.0959),tensor(4.1513)
tensor(12.1651),tensor(-3.5281)
tensor(1.2626),tensor(0.7033)
tensor(0.7703),tensor(2.7124)
tensor(9.0680),tensor(4.1386)
tensor(0.0774),tensor(-0.0224)
tensor(0.2302),tensor(0.2728)
tensor(0.0512),tensor(-0.0055)
tensor(11.8850),tensor(-3.4468)
tensor(0.4998),tensor(0.4785)
tensor(9.7119),tensor(4.4325)
tensor(0.5309),tensor(0.9409)
tensor(0.2684),tensor(0.2570)
tensor(0.7250),tensor(2.6037)
tensor(0.5655),tensor(-0.3235)
tensor(1.8273),tensor(-0.7829)
tensor(1.0419),tensor(5.7767)
tensor(5.7887),tensor(-0.9094)
tensor(23.7234),tensor(-6.7098)
tensor(8.3543),tensor(3.8129)
tensor(1.0110),tensor(2.7874)
tensor(0.6615),tensor(3.6678)
tensor(1.5615),tensor(0.4729)
tensor(0.6900),tensor(1.2228)
tensor(0.0207),tensor(0.0535)
tensor(5.3460),tensor(2.4399)
tensor(0.7808),tensor(0.4349)
tensor(0.0833),tensor(0.2992)
tensor(1.0767),tensor(5.9695)
tensor(23.4987),tensor(-6.6462)
tensor(0.4198),tensor(0.9177)
tensor(0.2873),tensor(0.7781)
tensor(0.0266),tensor(0.0687)
tensor(0.0409),tensor(0.1055)
tensor(15.2317),tensor(-4.4174)
tensor(0.1623),tensor(0.5828)
tensor(8.8884),tensor(4.0566)
tensor(19.5415),tensor(-5.1989)
tensor(13.5570),tensor(-3.9317)
tensor(2.7459),tensor(-1.1765)
tensor(4.2898),tensor(-1.8379)
tensor(9.5551),tensor(4.3609)
tensor(0.7468),tensor(2.0590)
tensor(1.2554),tensor(6.6128)
tensor(1.0450),tensor(0.5820)
tensor(0.3283),tensor(1.8204)
tensor(2.7015),tensor(1.2329)
tensor(0.0740),tensor(0.2659)
tensor(11.0219),tensor(-4.7975)
tensor(0.2448),tensor(0.8790)
tensor(0.4818),tensor(1.7303)
tensor(1.1762),tensor(6.5208)
tensor(0.2252),tensor(0.4922)
tensor(0.4701),tensor(1.0275)
tensor(8.6280),tensor(3.9378)
tensor(0.4448),tensor(1.5973)
tensor(21.1883),tensor(-6.3188)
tensor(0.4239),tensor(1.5224)
tensor(1.4718),tensor(0.4457)
tensor(0.0712),tensor(0.2556)
tensor(12.4217),tensor(-5.4068)
tensor(0.6903),tensor(2.4305)
tensor(0.6558),tensor(0.6279)
tensor(8.7980),tensor(4.0154)
tensor(0.6381),tensor(1.1308)
tensor(0.0791),tensor(-0.0229)
tensor(0.2310),tensor(1.2809)
tensor(0.0528),tensor(0.1362)
tensor(18.5153),tensor(-7.3557)
tensor(15.7136),tensor(-6.8396)
tensor(22.4955),tensor(-6.3625)
tensor(0.0227),tensor(0.0586)
tensor(1.0169),tensor(5.6379)
tensor(1.4640),tensor(0.4434)
tensor(21.1182),tensor(-6.2979)
tensor(1.5060),tensor(0.4561)
tensor(5.6599),tensor(-1.7879)
tensor(0.1303),tensor(0.3365)
tensor(1.5448),tensor(-0.6619)
tensor(0.2752),tensor(0.9881)
tensor(0.5103),tensor(1.8325)
tensor(13.4343),tensor(-3.8962)
tensor(7.5869),tensor(3.4626)
tensor(1.1434),tensor(3.1525)
tensor(3.7235),tensor(-1.5953)
tensor(0.4818),tensor(1.0532)
tensor(0.3837),tensor(0.3674)
tensor(0.0952),tensor(0.2457)
tensor(12.1867),tensor(-3.5343)
tensor(0.2666),tensor(0.9574)
tensor(11.9144),tensor(-3.4554)
tensor(0.1975),tensor(0.7093)
tensor(4.5597),tensor(-0.7163)
tensor(0.1443),tensor(0.5183)
tensor(0.2273),tensor(0.8004)
tensor(0.3182),tensor(1.7643)
tensor(1.2998),tensor(4.6676)
tensor(0.6022),tensor(0.5766)
tensor(0.5654),tensor(1.4914)
tensor(1.4794),tensor(0.4480)
tensor(8.5021),tensor(3.8803)
tensor(0.6263),tensor(2.2054)
tensor(1.0976),tensor(3.9416)
tensor(8.4484),tensor(-2.5924)
tensor(21.8262),tensor(-6.1732)
tensor(0.2970),tensor(0.2844)
tensor(9.4051),tensor(4.2925)
tensor(0.8365),tensor(-0.1084)
tensor(1.8610),tensor(1.0366)
tensor(1.7548),tensor(-0.7518)
tensor(0.9002),tensor(-0.5149)
tensor(0.5926),tensor(1.2953)
tensor(17.4013),tensor(-6.9132)
tensor(9.4690),tensor(4.3216)
tensor(0.0746),tensor(0.1926)
tensor(0.1432),tensor(0.5142)
tensor(7.8839),tensor(-2.4192)
tensor(7.7657),tensor(3.5442)
tensor(0.7093),tensor(3.9324)
tensor(0.0697),tensor(0.2502)
tensor(0.1005),tensor(0.3609)
tensor(13.5671),tensor(-3.9347)
tensor(0.6430),tensor(-0.0927)
tensor(0.1752),tensor(0.0531)
tensor(0.4225),tensor(1.1145)
tensor(0.5772),tensor(3.2002)
tensor(0.0946),tensor(0.2442)
tensor(11.9479),tensor(-3.4651)
tensor(1.0082),tensor(2.7799)
tensor(5.4430),tensor(-1.7194)
tensor(0.6156),tensor(1.6238)
tensor(0.6540),tensor(0.6262)
tensor(13.6280),tensor(-5.9318)
tensor(0.5196),tensor(1.1357)
tensor(0.2075),tensor(1.1506)
tensor(9.6606),tensor(4.4091)
tensor(0.0108),tensor(0.0285)
tensor(0.5946),tensor(0.1801)
tensor(8.5176),tensor(3.8874)
tensor(0.2240),tensor(0.2655)
tensor(0.5646),tensor(3.1303)
tensor(9.4973),tensor(4.3345)
tensor(1.4809),tensor(0.4485)
tensor(9.9150),tensor(-3.0424)
tensor(13.6600),tensor(-3.9616)
tensor(0.0086),tensor(0.0227)
tensor(0.6159),tensor(3.4145)
tensor(7.4188),tensor(-2.2765)
tensor(1.1330),tensor(3.1239)
tensor(0.2893),tensor(1.0391)
tensor(0.2160),tensor(0.0654)
tensor(23.6661),tensor(-6.6935)
tensor(0.4180),tensor(-0.2391)
tensor(9.3041),tensor(4.2464)
tensor(0.7257),tensor(0.2198)
tensor(1.0052),tensor(0.5599)
tensor(0.1221),tensor(0.3153)
tensor(0.3627),tensor(0.7928)
tensor(0.0749),tensor(-0.0216)
tensor(1.2489),tensor(-0.1618)
tensor(0.6920),tensor(1.9080)
tensor(0.4358),tensor(1.5649)
tensor(7.3716),tensor(-2.2620)
tensor(10.0750),tensor(-2.9219)
tensor(9.8597),tensor(-3.0255)
tensor(20.8158),tensor(-8.2697)
tensor(0.3617),tensor(0.1095)
tensor(0.4137),tensor(1.4565)
tensor(1.2638),tensor(6.6571)
tensor(1.4768),tensor(0.4473)
tensor(23.6608),tensor(-6.6921)
tensor(10.0126),tensor(-2.9038)
tensor(12.0976),tensor(-3.5085)
tensor(0.1013),tensor(0.3637)
tensor(1.5479),tensor(0.4688)
tensor(22.7684),tensor(-6.4396)
tensor(20.6798),tensor(-6.1672)
tensor(5.5863),tensor(2.5496)
tensor(9.9971),tensor(-3.0676)
tensor(0.0825),tensor(0.2963)
tensor(0.0100),tensor(0.0265)
tensor(0.7556),tensor(0.2288)
tensor(0.5814),tensor(3.2233)
tensor(15.7663),tensor(-4.1945)
tensor(15.1708),tensor(-6.6034)
tensor(0.2894),tensor(1.0784)
tensor(1.7811),tensor(0.5394)
tensor(16.0563),tensor(-4.2717)
tensor(0.0694),tensor(0.0181)
tensor(0.0179),tensor(0.0462)
tensor(1.4806),tensor(0.4484)
tensor(11.7750),tensor(-3.4149)
tensor(0.0632),tensor(0.1631)
tensor(0.2336),tensor(0.5105)
tensor(10.8006),tensor(-3.1323)
tensor(0.5370),tensor(1.4165)
tensor(0.4046),tensor(-0.2315)
tensor(0.2930),tensor(0.6405)
tensor(22.2667),tensor(-6.2978)
tensor(3.7262),tensor(1.7006)
tensor(0.8446),tensor(0.2558)
tensor(0.6036),tensor(1.3195)
tensor(0.6863),tensor(1.2162)
tensor(22.4615),tensor(-6.3528)
tensor(14.7621),tensor(-6.4255)
tensor(1.1735),tensor(6.5060)
tensor(0.9612),tensor(0.5354)
tensor(0.3579),tensor(1.2603)
tensor(0.3044),tensor(0.6654)
tensor(9.6348),tensor(-2.9564)
tensor(11.3264),tensor(-3.2848)
tensor(12.1740),tensor(-3.5306)
tensor(2.8966),tensor(1.3220)
tensor(0.7636),tensor(0.2312)
tensor(3.2530),tensor(1.4847)
tensor(12.8542),tensor(-3.7279)
tensor(7.6212),tensor(-2.3386)
tensor(22.8898),tensor(-6.4740)
tensor(0.0448),tensor(0.0117)
tensor(4.2990),tensor(1.9620)
tensor(15.0581),tensor(-4.3671)
tensor(0.0538),tensor(-0.0155)
tensor(1.0993),tensor(6.0948)
tensor(9.3087),tensor(-2.8564)
tensor(0.1034),tensor(-0.0299)
tensor(8.4792),tensor(3.8699)
tensor(18.0839),tensor(-4.8111)
tensor(2.1044),tensor(0.9604)
tensor(1.4815),tensor(0.4487)
tensor(17.2589),tensor(-6.8566)
tensor(0.1634),tensor(0.5869)
tensor(0.5579),tensor(2.0036)
tensor(0.7373),tensor(2.0330)
tensor(0.0340),tensor(0.0877)
tensor(0.4959),tensor(1.0841)
tensor(10.5285),tensor(-3.0534)
tensor(9.2780),tensor(4.2344)
tensor(0.3578),tensor(1.2599)
tensor(0.1390),tensor(0.4991)
tensor(1.0350),tensor(0.5765)
tensor(0.7079),tensor(3.9249)
tensor(0.5124),tensor(2.8409)
tensor(5.0963),tensor(2.3259)
tensor(20.9989),tensor(-6.2623)
tensor(0.2318),tensor(0.5066)
tensor(10.0274),tensor(-2.9081)
tensor(1.3990),tensor(6.9474)
tensor(5.1480),tensor(-1.6262)
tensor(10.4389),tensor(-3.0274)
tensor(9.2113),tensor(4.2040)
tensor(0.4759),tensor(1.2552)
tensor(0.0671),tensor(0.1733)
tensor(0.3563),tensor(1.2547)
tensor(2.9035),tensor(1.3251)
tensor(0.0911),tensor(0.3272)
tensor(2.7885),tensor(-1.1947)
tensor(1.0945),tensor(3.0177)
tensor(1.4810),tensor(0.4485)
tensor(0.0304),tensor(0.0785)
tensor(20.4533),tensor(-6.0996)
tensor(1.9190),tensor(0.5812)
tensor(23.5268),tensor(-6.6541)
tensor(1.6553),tensor(0.5013)
tensor(0.9385),tensor(3.3704)
tensor(0.7872),tensor(2.1705)
tensor(17.3581),tensor(-4.6180)
tensor(6.7784),tensor(-1.0649)
tensor(0.9686),tensor(3.4783)
tensor(0.7473),tensor(4.1433)
tensor(0.9661),tensor(-0.1252)
tensor(7.2350),tensor(3.3020)
tensor(4.8566),tensor(2.2165)
tensor(2.0899),tensor(7.5050)
tensor(2.0835),tensor(1.1605)
tensor(0.0087),tensor(0.0231)
tensor(0.2512),tensor(0.8847)
tensor(12.9796),tensor(-3.7643)
tensor(22.3077),tensor(-6.3093)
tensor(0.5890),tensor(2.1153)
tensor(0.9150),tensor(2.5229)
tensor(1.0468),tensor(2.8863)
tensor(12.7564),tensor(-3.6995)
tensor(0.8146),tensor(2.2459)
tensor(0.0679),tensor(0.2440)
tensor(0.1224),tensor(0.3161)
tensor(1.1170),tensor(0.6222)
tensor(0.7634),tensor(4.2327)
